,uuid,user_id,docid,model,nonfactual_spans,evidence,error_type,summary,dialogue
10,ea8da266-4b2d-4215-b3fa-d96b0a9bf689,ann_uulx,13611734,gpt4-32k-0613,,,,"Richie and Clay are discussing the performance of a soccer player named Pogba, who they refer to as ""Pogboom."" They praise his striking ability, and note that they hope his good form lasts. They also mentioned that Pogba has matured this season and that the team''''s coach, Jose, trusts him. After a particularly impressive 60 minutes on the pitch, they agreed that Pogba deserved to score and were happy to see him rewarded.","Richie: Pogba
Clay: Pogboom
Richie: what a s strike yoh!
Clay: was off the seat the moment he chopped the ball back to his right foot
Richie: me too dude
Clay: hope his form lasts
Richie: This season he''''s more mature
Clay: Yeah, Jose has his trust in him
Richie: everyone does
Clay: yeah, he really deserved to score after his first 60 minutes
Richie: reward
Clay: yeah man
Richie: cool then 
Clay: cool"
11,fbfb8f53-0fd7-4bd0-8d01-6d89cd0ec362,ann_hkfy,13611734,gpt4-32k-0613,,,,"Richie and Clay are discussing the performance of a soccer player named Pogba, who they refer to as ""Pogboom."" They praise his striking ability, and note that they hope his good form lasts. They also mentioned that Pogba has matured this season and that the team''''s coach, Jose, trusts him. After a particularly impressive 60 minutes on the pitch, they agreed that Pogba deserved to score and were happy to see him rewarded.","Richie: Pogba
Clay: Pogboom
Richie: what a s strike yoh!
Clay: was off the seat the moment he chopped the ball back to his right foot
Richie: me too dude
Clay: hope his form lasts
Richie: This season he''''s more mature
Clay: Yeah, Jose has his trust in him
Richie: everyone does
Clay: yeah, he really deserved to score after his first 60 minutes
Richie: reward
Clay: yeah man
Richie: cool then 
Clay: cool"
12,dbe7f52f-7cdf-4926-9d7b-8142b465fea6,ann_uulx,13716726,gpt4-32k-0613,,,,"The group of students, Shanon, Victor, Oliver, and Sid, express their joy that their teacher has been fired and is no longer employed at their school. They speculate the cause might be due to the teacher''''s inability to handle stress or potential substance abuse. There is also a mention of the teacher being physically thrown out of the school.","Shanon: Yeah. So what bout him?
Victor: He''''s no longer our teacher :)
Oliver: I''''m so happy :)
Sid: Me too!
Shanon: Bt y?
Sid: He got fired 2day and thrown out of school?
Oliver: Literally thrown out!
Shanon: What?!
Victor: I suppose he''''s had it and lost it.
Oliver: Or maybe had one too many ;)
Sid: Not. Our. Teacher. Anymore!"
13,e9265333-3fde-488e-9e14-ad4370ee2860,ann_poem,13611734,gpt4-32k-0613,"team''s coach, Jose","Yeah, Jose has his trust in him",Extrinsic_Error,"Richie and Clay are discussing the performance of a soccer player named Pogba, who they refer to as ""Pogboom."" They praise his striking ability, and note that they hope his good form lasts. They also mentioned that Pogba has matured this season and that the team''''s coach, Jose, trusts him. After a particularly impressive 60 minutes on the pitch, they agreed that Pogba deserved to score and were happy to see him rewarded.","Richie: Pogba
Clay: Pogboom
Richie: what a s strike yoh!
Clay: was off the seat the moment he chopped the ball back to his right foot
Richie: me too dude
Clay: hope his form lasts
Richie: This season he''''s more mature
Clay: Yeah, Jose has his trust in him
Richie: everyone does
Clay: yeah, he really deserved to score after his first 60 minutes
Richie: reward
Clay: yeah man
Richie: cool then 
Clay: cool"
14,9a03e548-01c2-4d4f-8f0b-f65da7023261,ann_poem,13716726,gpt4-32k-0613,,,,"The group of students, Shanon, Victor, Oliver, and Sid, express their joy that their teacher has been fired and is no longer employed at their school. They speculate the cause might be due to the teacher''''s inability to handle stress or potential substance abuse. There is also a mention of the teacher being physically thrown out of the school.","Shanon: Yeah. So what bout him?
Victor: He''''s no longer our teacher :)
Oliver: I''''m so happy :)
Sid: Me too!
Shanon: Bt y?
Sid: He got fired 2day and thrown out of school?
Oliver: Literally thrown out!
Shanon: What?!
Victor: I suppose he''''s had it and lost it.
Oliver: Or maybe had one too many ;)
Sid: Not. Our. Teacher. Anymore!"
15,70cf2346-a0b7-44b5-b443-b3e36307aac8,ann_poem,13716726,gpt4-32k-0613,,,,"The group of students, Shanon, Victor, Oliver, and Sid, express their joy that their teacher has been fired and is no longer employed at their school. They speculate the cause might be due to the teacher''''s inability to handle stress or potential substance abuse. There is also a mention of the teacher being physically thrown out of the school.","Shanon: Yeah. So what bout him?
Victor: He''''s no longer our teacher :)
Oliver: I''''m so happy :)
Sid: Me too!
Shanon: Bt y?
Sid: He got fired 2day and thrown out of school?
Oliver: Literally thrown out!
Shanon: What?!
Victor: I suppose he''''s had it and lost it.
Oliver: Or maybe had one too many ;)
Sid: Not. Our. Teacher. Anymore!"
16,eaa41e69-fcb7-4ec0-9c81-a54e9a30c7e3,ann_hkfy,13716169,gpt4-32k-0613,,,,"Casey shared a photo of her nail art which she created using new nail polish. Both Amelia and Kristen admired it and asked Casey to do their nails too. However, Casey refused saying it was too time-consuming as it had taken her nearly four hours.","Casey: <file_photo>
Amelia: these are so nice!!! did you do them yourself?
Kristen: wooow amazing
Amelia: i want my nails done like that too!
Casey: yeah i did it myself :D got a new nail polish but damn it took me nearly 4 hours lol
Amelia: can you do it for us too?
Kristen: pretty please!
Casey: sorry you guys... it was a nightmare :( seriously 4 hours for nails is too much"
17,b9a6e5d6-9544-4726-ba6f-9cd0410b324e,ann_hkfy,13611734,gpt4-32k-0613,,,,"Richie and Clay are discussing the performance of a soccer player named Pogba, who they refer to as ""Pogboom."" They praise his striking ability, and note that they hope his good form lasts. They also mentioned that Pogba has matured this season and that the team''''s coach, Jose, trusts him. After a particularly impressive 60 minutes on the pitch, they agreed that Pogba deserved to score and were happy to see him rewarded.","Richie: Pogba
Clay: Pogboom
Richie: what a s strike yoh!
Clay: was off the seat the moment he chopped the ball back to his right foot
Richie: me too dude
Clay: hope his form lasts
Richie: This season he''''s more mature
Clay: Yeah, Jose has his trust in him
Richie: everyone does
Clay: yeah, he really deserved to score after his first 60 minutes
Richie: reward
Clay: yeah man
Richie: cool then 
Clay: cool"
18,578dac06-1ddf-4bbe-86dc-915d2af941bb,ann_uulx,13716169,gpt4-32k-0613,,,,"Casey shared a photo of her nail art which she created using new nail polish. Both Amelia and Kristen admired it and asked Casey to do their nails too. However, Casey refused saying it was too time-consuming as it had taken her nearly four hours.","Casey: <file_photo>
Amelia: these are so nice!!! did you do them yourself?
Kristen: wooow amazing
Amelia: i want my nails done like that too!
Casey: yeah i did it myself :D got a new nail polish but damn it took me nearly 4 hours lol
Amelia: can you do it for us too?
Kristen: pretty please!
Casey: sorry you guys... it was a nightmare :( seriously 4 hours for nails is too much"
19,9b93ea3e-3e99-4c43-94db-9a93868ead05,ann_hkfy,13716169,gpt4-32k-0613,,,,"Casey shared a photo of her nail art which she created using new nail polish. Both Amelia and Kristen admired it and asked Casey to do their nails too. However, Casey refused saying it was too time-consuming as it had taken her nearly four hours.","Casey: <file_photo>
Amelia: these are so nice!!! did you do them yourself?
Kristen: wooow amazing
Amelia: i want my nails done like that too!
Casey: yeah i did it myself :D got a new nail polish but damn it took me nearly 4 hours lol
Amelia: can you do it for us too?
Kristen: pretty please!
Casey: sorry you guys... it was a nightmare :( seriously 4 hours for nails is too much"
20,46a37232-13ad-4f5c-b0ec-38a42e5ffa3d,ann_uulx,13716905,gpt4-32k-0613,,,,"Yvonne and Chiara, two nieces, inquire about the health of their uncle Sam from their aunt Lucy who informs them he''''s okay. The two girls express their concern for their uncle''''s health, receiving reassurances from their aunt. There''''s a brief mention of a family photo taken during a cousin''''s wedding in Chicago. The conversation shifts as Lucy asks about their love lives. Chiara reveals that Yvonne is dating a guy from Argentina, causing Yvonne some bashful embarrassment.","Yvonne: How''''s uncle Sam?
Lucy: He''''s OK, just came back from work.
Chiara: We were worried about him. Dad told us he was in hospital.
Lucy: It''''s nothing serious, don''''t worry! How kind of you to write to us!
Yvonne: Auntie, you''''re like our second parents!
Lucy: <3
Chiara: <file_photo>
Chiara: It''''s us in Chicago 2 weeks ago.
Lucy: Wow, you looked stunning! 
Yvonne: Thanks, it was at our cousins wedding.
Lucy: And how are you girls? Any nice boys in sight?
Chiara: Yvonne is dating a hot Argentinian!
Yvonne: Chiara, stop it!
Lucy: Oh, come on! Tell me the details!"
21,e839a26a-1134-4dfb-ae33-aaeb93138bda,ann_poem,13611734,gpt4-32k-0613,"team''s coach, Jose,", Jose has his trust in him,Extrinsic_Error,"Richie and Clay are discussing the performance of a soccer player named Pogba, who they refer to as ""Pogboom."" They praise his striking ability, and note that they hope his good form lasts. They also mentioned that Pogba has matured this season and that the team''''s coach, Jose, trusts him. After a particularly impressive 60 minutes on the pitch, they agreed that Pogba deserved to score and were happy to see him rewarded.","Richie: Pogba
Clay: Pogboom
Richie: what a s strike yoh!
Clay: was off the seat the moment he chopped the ball back to his right foot
Richie: me too dude
Clay: hope his form lasts
Richie: This season he''''s more mature
Clay: Yeah, Jose has his trust in him
Richie: everyone does
Clay: yeah, he really deserved to score after his first 60 minutes
Richie: reward
Clay: yeah man
Richie: cool then 
Clay: cool"
22,4bc1fdaf-80f2-4c4b-9924-119b737a761c,ann_uulx,13810193,gpt4-32k-0613,,,,"Amelia thanks Lindsay for attending her child Elliot''''s birthday party, emphasizing that he enjoyed it. Lindsay affirms that her child, Finlay, also had a great time at the party. Amelia expresses that the party would not have been the same without their presence.","Amelia: Just wanted to say again, thank you so much for coming to Elliot''''s birthday party. He loved it! 
Lindsay: No worries, Finlay had a lovely time! thanks for having us!
Amelia: it wouldn''''t be the same without you guys xx
Lindsay: glad he had a good time! x"
23,c0279789-ffdd-4c68-8403-2eaa55b7ca80,ann_poem,13716169,gpt4-32k-0613,,,,"Casey shared a photo of her nail art which she created using new nail polish. Both Amelia and Kristen admired it and asked Casey to do their nails too. However, Casey refused saying it was too time-consuming as it had taken her nearly four hours.","Casey: <file_photo>
Amelia: these are so nice!!! did you do them yourself?
Kristen: wooow amazing
Amelia: i want my nails done like that too!
Casey: yeah i did it myself :D got a new nail polish but damn it took me nearly 4 hours lol
Amelia: can you do it for us too?
Kristen: pretty please!
Casey: sorry you guys... it was a nightmare :( seriously 4 hours for nails is too much"
24,638b07a4-0530-4a59-84d1-e7706edf7498,ann_uulx,13813011,gpt4-32k-0613,,,,"Nova and Dominic are discussing an internet trend where actor Timothe Chalamet is photoshopped into artworks. They find it amusing and compare Chalamet''''s doctored appearance to a young man from a 19th-century portrait. They joke that he looks as if he were an absinthe-drinking, Rimbaud poem-reading individual from that era.","Nova: Do know that people are photoshoping Timothe Chalamet into artworks? :D
Nova: It''''s hilarious, check it out: <file_other>
Dominic: lol XD
Dominic: it kinda looks good
Nova: Right? :D
Dominic: he looks like a typical young man from a 19th-century portrait
Nova: omg you''''re so right! :D he looks as if he read Rimbaud''''s poems and drank absinthe on a daily basis
Dominic: hahaha XD it''''s so accurate"
25,0f3f152f-4e0c-4f80-bdaf-e373b5f7d6e4,ann_uulx,13813011,gpt4-32k-0613,,,,"Nova and Dominic are discussing an internet trend where actor Timothe Chalamet is photoshopped into artworks. They find it amusing and compare Chalamet''''s doctored appearance to a young man from a 19th-century portrait. They joke that he looks as if he were an absinthe-drinking, Rimbaud poem-reading individual from that era.","Nova: Do know that people are photoshoping Timothe Chalamet into artworks? :D
Nova: It''''s hilarious, check it out: <file_other>
Dominic: lol XD
Dominic: it kinda looks good
Nova: Right? :D
Dominic: he looks like a typical young man from a 19th-century portrait
Nova: omg you''''re so right! :D he looks as if he read Rimbaud''''s poems and drank absinthe on a daily basis
Dominic: hahaha XD it''''s so accurate"
26,af3d670a-5161-42b4-a5a9-3367162e48dd,ann_poem,13716905,gpt4-32k-0613,family photo , It''s us,Extrinsic_Error,"Yvonne and Chiara, two nieces, inquire about the health of their uncle Sam from their aunt Lucy who informs them he''''s okay. The two girls express their concern for their uncle''''s health, receiving reassurances from their aunt. There''''s a brief mention of a family photo taken during a cousin''''s wedding in Chicago. The conversation shifts as Lucy asks about their love lives. Chiara reveals that Yvonne is dating a guy from Argentina, causing Yvonne some bashful embarrassment.","Yvonne: How''''s uncle Sam?
Lucy: He''''s OK, just came back from work.
Chiara: We were worried about him. Dad told us he was in hospital.
Lucy: It''''s nothing serious, don''''t worry! How kind of you to write to us!
Yvonne: Auntie, you''''re like our second parents!
Lucy: <3
Chiara: <file_photo>
Chiara: It''''s us in Chicago 2 weeks ago.
Lucy: Wow, you looked stunning! 
Yvonne: Thanks, it was at our cousins wedding.
Lucy: And how are you girls? Any nice boys in sight?
Chiara: Yvonne is dating a hot Argentinian!
Yvonne: Chiara, stop it!
Lucy: Oh, come on! Tell me the details!"
27,c03d3415-63b0-4ca9-9d32-ddcd6c588d07,ann_hkfy,13819314,gpt4-32k-0613,,,,"Marco invited Daniel to Bologna, but Daniel mentioned he would only be in Bologna to change flights and would stay at the airport for 2 hours. Marco sees this as too short a time to meet. However, Simone offered to visit Marco in December for a weekend, to which Marco happily agreed.","Marco: Are you coming to Bologna this fall?
Daniel: accidentally, I am flying today thought Bologna but only became I have to change there
Marco: wow! how long will you stay at the airport?
Daniel: 2 hours only
Marco: ok, that may be too short for me to see you
Simone: I may come in December for a weekend, if you want to host
Marco: with pleasure! and always, as I always tell you :)
Simone: great, I''''ll let you know"
28,39dd8557-be86-446e-a06a-b6f8676e574b,ann_hkfy,13821034,gpt4-32k-0613,,,,"Edward, Lauren, and Kate are expressing their concerns about an upcoming business trip they have to go on. Edward is anxious about the meetings with clients, while Lauren is stressed about their boss accompanying them. Kate, although okay with their boss, dislikes the expo part of the trip where they have to interact with people who do not relate to their work. Despite their reservations, they all accept that they have to go anyway.","Edward: I dont wanna go on that business trip tomorrow
Lauren: I am stressed af
Kate: I don''''t think its gonna be that bad
Lauren: The boss is coming with us 
Kate: Yea well 
Kate: I am ok with him 
Edward: You think its gonna be just a few meetings with clients 😶
Kate: Not only
Kate: We''''re going to an expo 
Kate: I hate the expo stuff
Kate: We have to pretend to be nice
Kate: But people coming to our booth actually have nothing to do with what we''''re doing 
Lauren: True
Edward: Expos are not as stressful as meetings tho 
Kate: Ye well 
Kate: We cant complain rn 
Lauren: we have to go anyway 
Lauren: 😑😑😑
Kate: See y''''all there then "
29,bebb30d9-cf35-452e-a545-77c15e967685,ann_poem,13821297,gpt4-32k-0613,,,,Ella asked her family to confirm their attendance and specify their dietary requirements via a provided link for the purpose of catering. Barbara stated she had done so and also filled out the information for their mom. Ella acknowledged Barbara''''s message.,"Ella: Hey my dear family, could i ask you to confrim that youre coming and if you have any dietary requirements through this link. I need this information for the catering company. HUgs <file_other>
Barbara: Done!!!
Eva: <3
Barbara: I flled out for mom too
Ella: I saw that
Barbara: (Y)"
30,b799186f-2508-4176-9928-f83505929d7e,ann_slct,13716905,gpt4-32k-0613,,,,"Yvonne and Chiara, two nieces, inquire about the health of their uncle Sam from their aunt Lucy who informs them he''''s okay. The two girls express their concern for their uncle''''s health, receiving reassurances from their aunt. There''''s a brief mention of a family photo taken during a cousin''''s wedding in Chicago. The conversation shifts as Lucy asks about their love lives. Chiara reveals that Yvonne is dating a guy from Argentina, causing Yvonne some bashful embarrassment.","Yvonne: How''''s uncle Sam?
Lucy: He''''s OK, just came back from work.
Chiara: We were worried about him. Dad told us he was in hospital.
Lucy: It''''s nothing serious, don''''t worry! How kind of you to write to us!
Yvonne: Auntie, you''''re like our second parents!
Lucy: <3
Chiara: <file_photo>
Chiara: It''''s us in Chicago 2 weeks ago.
Lucy: Wow, you looked stunning! 
Yvonne: Thanks, it was at our cousins wedding.
Lucy: And how are you girls? Any nice boys in sight?
Chiara: Yvonne is dating a hot Argentinian!
Yvonne: Chiara, stop it!
Lucy: Oh, come on! Tell me the details!"
31,7cea3063-ceca-4def-ab1c-ed5657fb5873,ann_hkfy,13821297,gpt4-32k-0613,,,,Ella asked her family to confirm their attendance and specify their dietary requirements via a provided link for the purpose of catering. Barbara stated she had done so and also filled out the information for their mom. Ella acknowledged Barbara''''s message.,"Ella: Hey my dear family, could i ask you to confrim that youre coming and if you have any dietary requirements through this link. I need this information for the catering company. HUgs <file_other>
Barbara: Done!!!
Eva: <3
Barbara: I flled out for mom too
Ella: I saw that
Barbara: (Y)"
32,a87c69ce-e307-4448-86b5-4cb745a20aa8,ann_slct,13813011,gpt4-32k-0613,,,,"Nova and Dominic are discussing an internet trend where actor Timothe Chalamet is photoshopped into artworks. They find it amusing and compare Chalamet''''s doctored appearance to a young man from a 19th-century portrait. They joke that he looks as if he were an absinthe-drinking, Rimbaud poem-reading individual from that era.","Nova: Do know that people are photoshoping Timothe Chalamet into artworks? :D
Nova: It''''s hilarious, check it out: <file_other>
Dominic: lol XD
Dominic: it kinda looks good
Nova: Right? :D
Dominic: he looks like a typical young man from a 19th-century portrait
Nova: omg you''''re so right! :D he looks as if he read Rimbaud''''s poems and drank absinthe on a daily basis
Dominic: hahaha XD it''''s so accurate"
33,4dbe3a0c-4798-44ee-ac7c-526283a3c054,ann_uulx,13810193,gpt4-32k-0613,,,,"Amelia thanks Lindsay for attending her child Elliot''''s birthday party, emphasizing that he enjoyed it. Lindsay affirms that her child, Finlay, also had a great time at the party. Amelia expresses that the party would not have been the same without their presence.","Amelia: Just wanted to say again, thank you so much for coming to Elliot''''s birthday party. He loved it! 
Lindsay: No worries, Finlay had a lovely time! thanks for having us!
Amelia: it wouldn''''t be the same without you guys xx
Lindsay: glad he had a good time! x"
34,559b2be8-0124-4956-8af9-dd74c20f539f,ann_hkfy,13716726,gpt4-32k-0613,,,,"The group of students, Shanon, Victor, Oliver, and Sid, express their joy that their teacher has been fired and is no longer employed at their school. They speculate the cause might be due to the teacher''''s inability to handle stress or potential substance abuse. There is also a mention of the teacher being physically thrown out of the school.","Shanon: Yeah. So what bout him?
Victor: He''''s no longer our teacher :)
Oliver: I''''m so happy :)
Sid: Me too!
Shanon: Bt y?
Sid: He got fired 2day and thrown out of school?
Oliver: Literally thrown out!
Shanon: What?!
Victor: I suppose he''''s had it and lost it.
Oliver: Or maybe had one too many ;)
Sid: Not. Our. Teacher. Anymore!"
35,e892aac4-c107-4ffc-a061-6aa073735e63,ann_poem,13810193,gpt4-32k-0613, her child,coming to Elliot''s,Extrinsic_Error,"Amelia thanks Lindsay for attending her child Elliot''''s birthday party, emphasizing that he enjoyed it. Lindsay affirms that her child, Finlay, also had a great time at the party. Amelia expresses that the party would not have been the same without their presence.","Amelia: Just wanted to say again, thank you so much for coming to Elliot''''s birthday party. He loved it! 
Lindsay: No worries, Finlay had a lovely time! thanks for having us!
Amelia: it wouldn''''t be the same without you guys xx
Lindsay: glad he had a good time! x"
36,9eadaf38-aae6-493e-8644-0eb5fed7f634,ann_poem,13810193,gpt4-32k-0613,"her child, ", Finlay had a lovely time!,Extrinsic_Error,"Amelia thanks Lindsay for attending her child Elliot''''s birthday party, emphasizing that he enjoyed it. Lindsay affirms that her child, Finlay, also had a great time at the party. Amelia expresses that the party would not have been the same without their presence.","Amelia: Just wanted to say again, thank you so much for coming to Elliot''''s birthday party. He loved it! 
Lindsay: No worries, Finlay had a lovely time! thanks for having us!
Amelia: it wouldn''''t be the same without you guys xx
Lindsay: glad he had a good time! x"
37,8d1bd5f0-aca6-4df5-abba-2b1d212c36a6,ann_uulx,13819314,gpt4-32k-0613,,,,"Marco invited Daniel to Bologna, but Daniel mentioned he would only be in Bologna to change flights and would stay at the airport for 2 hours. Marco sees this as too short a time to meet. However, Simone offered to visit Marco in December for a weekend, to which Marco happily agreed.","Marco: Are you coming to Bologna this fall?
Daniel: accidentally, I am flying today thought Bologna but only became I have to change there
Marco: wow! how long will you stay at the airport?
Daniel: 2 hours only
Marco: ok, that may be too short for me to see you
Simone: I may come in December for a weekend, if you want to host
Marco: with pleasure! and always, as I always tell you :)
Simone: great, I''''ll let you know"
